"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre.Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value"
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL05","Región de Valparaíso","_T","Ambos sexos",52.7386272837637
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL05","Región de Valparaíso","M","Hombres",67.4658348473756
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL05","Región de Valparaíso","F","Mujeres",38.9906363670976
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",57.0070608092231
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL13","Región Metropolitana de Santiago","M","Hombres",69.6276284073676
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL13","Región Metropolitana de Santiago","F","Mujeres",45.2431605469622
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",52.9459757106795
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",69.1703863469541
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",36.8648777269193
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL07","Región del Maule","_T","Ambos sexos",49.0561317943894
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL07","Región del Maule","M","Hombres",65.1077980451105
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL07","Región del Maule","F","Mujeres",33.619516225558
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL16","Región de Ñuble","_T","Ambos sexos",47.6213430342897
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL16","Región de Ñuble","M","Hombres",61.4716668430532
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL16","Región de Ñuble","F","Mujeres",34.5611989744349
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL08","Región del Biobío","_T","Ambos sexos",50.2041943276441
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL08","Región del Biobío","M","Hombres",64.3271520061992
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL08","Región del Biobío","F","Mujeres",36.9672204155664
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL09","Región de La Araucanía","_T","Ambos sexos",51.8635236477917
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL09","Región de La Araucanía","M","Hombres",67.2207413670149
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL09","Región de La Araucanía","F","Mujeres",37.3296511647537
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL14","Región de Los Ríos","_T","Ambos sexos",48.5772313914132
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL14","Región de Los Ríos","M","Hombres",62.1656952874192
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL14","Región de Los Ríos","F","Mujeres",35.4675265274392
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL10","Región de Los Lagos","_T","Ambos sexos",54.6416605585765
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL10","Región de Los Lagos","M","Hombres",68.6257177668562
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL10","Región de Los Lagos","F","Mujeres",40.8843992002895
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",61.6542971510096
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",74.3054196826637
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",48.3526902550917
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",53.922798755256
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",65.9827178937772
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V05","2010 abr-jun","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",41.4336906094809
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","_T","Total país","_T","Ambos sexos",54.6119894879952
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","_T","Total país","M","Hombres",68.155900040908
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","_T","Total país","F","Mujeres",41.7402102675386
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",58.976403986751
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL15","Región de Arica y Parinacota","M","Hombres",69.0136025211788
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL15","Región de Arica y Parinacota","F","Mujeres",49.3223183203544
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL01","Región de Tarapacá","_T","Ambos sexos",63.0169786696095
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL01","Región de Tarapacá","M","Hombres",75.1779524112507
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL01","Región de Tarapacá","F","Mujeres",50.460480404337
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL02","Región de Antofagasta","_T","Ambos sexos",58.1927027216325
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL02","Región de Antofagasta","M","Hombres",73.4273926250185
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL02","Región de Antofagasta","F","Mujeres",42.4627760563058
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL03","Región de Atacama","_T","Ambos sexos",55.9211060364185
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL03","Región de Atacama","M","Hombres",72.4829955438303
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL03","Región de Atacama","F","Mujeres",38.9936613101493
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL04","Región de Coquimbo","_T","Ambos sexos",53.3603378686746
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL04","Región de Coquimbo","M","Hombres",68.1289487168244
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL04","Región de Coquimbo","F","Mujeres",39.3570136657735
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL05","Región de Valparaíso","_T","Ambos sexos",52.5310709894268
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL05","Región de Valparaíso","M","Hombres",67.1116843192943
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL05","Región de Valparaíso","F","Mujeres",38.919337749779
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",57.7402492633028
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL13","Región Metropolitana de Santiago","M","Hombres",70.0258055292842
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL13","Región Metropolitana de Santiago","F","Mujeres",46.2864280393244
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",52.492063151604
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",68.9355673284369
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",36.1981206936547
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL07","Región del Maule","_T","Ambos sexos",48.179374588686
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL07","Región del Maule","M","Hombres",64.1283661399477
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL07","Región del Maule","F","Mujeres",32.8442899069463
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL16","Región de Ñuble","_T","Ambos sexos",48.3902944795336
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL16","Región de Ñuble","M","Hombres",63.2877817496425
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL16","Región de Ñuble","F","Mujeres",34.3444736520147
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL08","Región del Biobío","_T","Ambos sexos",51.2903563827642
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL08","Región del Biobío","M","Hombres",64.260814251681
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL08","Región del Biobío","F","Mujeres",39.1339597642204
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL09","Región de La Araucanía","_T","Ambos sexos",50.7495387823354
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL09","Región de La Araucanía","M","Hombres",64.8956627904025
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL09","Región de La Araucanía","F","Mujeres",37.3641888750196
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL14","Región de Los Ríos","_T","Ambos sexos",47.6193445687451
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL14","Región de Los Ríos","M","Hombres",61.2233319566644
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL14","Región de Los Ríos","F","Mujeres",34.4969731647111
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL10","Región de Los Lagos","_T","Ambos sexos",53.8536959856904
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL10","Región de Los Lagos","M","Hombres",68.136551121333
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL10","Región de Los Lagos","F","Mujeres",39.8021333483529
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",62.3707819999302
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",73.8121468063612
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",50.3433960692675
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",53.7061294606374
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",64.65653698543
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V06","2010 may-jul","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",42.365165640378
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","_T","Total país","_T","Ambos sexos",54.7856942568397
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","_T","Total país","M","Hombres",68.1489319294332
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","_T","Total país","F","Mujeres",42.08526076092
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",58.6065210136255
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL15","Región de Arica y Parinacota","M","Hombres",68.6886978192171
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL15","Región de Arica y Parinacota","F","Mujeres",48.9075546957568
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL01","Región de Tarapacá","_T","Ambos sexos",62.107684025454
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL01","Región de Tarapacá","M","Hombres",74.7576580689951
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL01","Región de Tarapacá","F","Mujeres",49.0488558759066
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL02","Región de Antofagasta","_T","Ambos sexos",57.7933425425309
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL02","Región de Antofagasta","M","Hombres",73.0316819218554
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL02","Región de Antofagasta","F","Mujeres",42.0604097713609
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL03","Región de Atacama","_T","Ambos sexos",57.0454533776241
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL03","Región de Atacama","M","Hombres",73.4395260486698
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL03","Región de Atacama","F","Mujeres",40.2908484973273
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL04","Región de Coquimbo","_T","Ambos sexos",54.6455529786938
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL04","Región de Coquimbo","M","Hombres",69.1036228131977
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL04","Región de Coquimbo","F","Mujeres",40.937440456469
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL05","Región de Valparaíso","_T","Ambos sexos",52.9072387393036
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL05","Región de Valparaíso","M","Hombres",66.6629816320224
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL05","Región de Valparaíso","F","Mujeres",40.0658113024996
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",57.6090183695326
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL13","Región Metropolitana de Santiago","M","Hombres",69.7318303934542
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL13","Región Metropolitana de Santiago","F","Mujeres",46.3045011928001
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",54.0940268734398
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",69.4746136270178
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",38.8528166069275
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL07","Región del Maule","_T","Ambos sexos",49.165354359571
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL07","Región del Maule","M","Hombres",65.2532665995119
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL07","Región del Maule","F","Mujeres",33.6973326094281
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL16","Región de Ñuble","_T","Ambos sexos",49.5846766389127
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2010-V07","2010 jun-ago","CHL16","Región de Ñuble","M","Hombres",65.3190806939113
